symbol,strike,iv,last_price,expiry,type,underlying_price,moneyyyyy,expiry_dt,T,d2,exercise_prob
TSLA US 06/18/26 P105 Equity,105.0,0.9973343,0.3,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,2.135678843523151,0.01635280000375407
TSLA US 06/18/26 P110 Equity,110.0,0.9780494000000001,0.35,6/18/2026,Put,409.67,OTM,2026-06-18,0.32306639288158795,2.1047258384821417,0.017657589982023488
TSLA US 06/18/26 P115 Equity,115.0,0.9618022,0.38,6/18/2026,Put,409.75,OTM,2026-06-18,0.32306639288158795,2.068637230263734,0.019290070762462447
TSLA US 06/18/26 P120 Equity,120.0,0.9463395,0.49,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,2.032392726813245,0.02105695690747649
TSLA US 06/18/26 P125 Equity,125.0,0.9237836,0.57,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,2.0174436153921085,0.02182461978493818
TSLA US 06/18/26 P130 Equity,130.0,0.9145372,0.53,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.967474324131298,0.024564276580479258
TSLA US 06/18/26 P135 Equity,135.0,0.8976255999999999,0.67,6/18/2026,Put,409.735,OTM,2026-06-18,0.32306639288158795,1.9399723292916393,0.02619152640085207
TSLA US 06/18/26 P140 Equity,140.0,0.8794282,0.64,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,1.9182240206560806,0.027541305844997328
TSLA US 06/18/26 P145 Equity,145.0,0.8658079999999999,0.74,6/18/2026,Put,409.75,OTM,2026-06-18,0.32306639288158795,1.884548332687797,0.02974542177086065
TSLA US 06/18/26 P150 Equity,150.0,0.8499202,0.75,6/18/2026,Put,409.75,OTM,2026-06-18,0.32306639288158795,1.8587144717131587,0.031533810540241236
TSLA US 06/18/26 P155 Equity,155.0,0.8307714,0.8,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,1.843487618779881,0.03262892389524977
TSLA US 06/18/26 P160 Equity,160.0,0.8163729,0.86,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,1.8155875620825093,0.03471683149216727
TSLA US 06/18/26 P165 Equity,165.0,0.8021684,1.03,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,1.7887526594301077,0.03682732905583894
TSLA US 06/18/26 P170 Equity,170.0,0.788173,1.07,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,1.7617939424447546,0.039052059293730214
TSLA US 06/18/26 P175 Equity,175.0,0.774378,1.2,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.7351092792171947,0.041360725523247543
TSLA US 06/18/26 P180 Equity,180.0,0.7611281,1.24,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.7077937792779883,0.04383730687966514
TSLA US 06/18/26 P185 Equity,185.0,0.7475740000000001,1.3,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,1.6822910820432593,0.04625620478569365
TSLA US 06/18/26 P190 Equity,190.0,0.7347106999999999,1.38,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.65501406899088,0.048960822045009046
TSLA US 06/18/26 P195 Equity,195.0,0.7219816,1.56,6/18/2026,Put,409.71,OTM,2026-06-18,0.32306639288158795,1.6276705360213515,0.051797381919647355
TSLA US 06/18/26 P200 Equity,200.0,0.7089633999999999,1.6,6/18/2026,Put,409.735,OTM,2026-06-18,0.32306639288158795,1.6023486163395189,0.05453927031246934
TSLA US 06/18/26 P210 Equity,210.0,0.684409,1.8,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,1.549154663527561,0.06067227246651584
TSLA US 06/18/26 P220 Equity,220.0,0.6606597999999999,2.07,6/18/2026,Put,409.765,OTM,2026-06-18,0.32306639288158795,1.494342964314105,0.06754300042982064
TSLA US 06/18/26 P230 Equity,230.0,0.6385296,2.52,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,1.4368212255780886,0.0753843988318062
TSLA US 06/18/26 P240 Equity,240.0,0.6176742000000001,2.81,6/18/2026,Put,409.75,OTM,2026-06-18,0.32306639288158795,1.3756771434819361,0.08446080566426933
TSLA US 06/18/26 P250 Equity,250.0,0.598645,3.22,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,1.310584921398721,0.09499901813652778
TSLA US 06/18/26 P260 Equity,260.0,0.5812678,3.74,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.2412651836986457,0.10725390094472165
TSLA US 06/18/26 P270 Equity,270.0,0.564988,4.3,6/18/2026,Put,409.735,OTM,2026-06-18,0.32306639288158795,1.168416959442897,0.12131930865189883
TSLA US 06/18/26 P280 Equity,280.0,0.5506961,5.25,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,1.0912732441982027,0.13757633360444527
TSLA US 06/18/26 P290 Equity,290.0,0.5374882,6.25,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,1.0106226396865396,0.15609853789961065
TSLA US 06/18/26 P300 Equity,300.0,0.5255534000000001,7.37,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,0.9271504017092724,0.17692422517892903
TSLA US 06/18/26 P310 Equity,310.0,0.5151096,8.62,6/18/2026,Put,409.735,OTM,2026-06-18,0.32306639288158795,0.8394258077574605,0.20061520331921529
TSLA US 06/18/26 P320 Equity,320.0,0.5060493,10.37,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,0.7501623882227064,0.2265784541824296
TSLA US 06/18/26 P330 Equity,330.0,0.49797759999999996,12.16,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,0.6582303559065662,0.25519506083288346
TSLA US 06/18/26 P335 Equity,335.0,0.493596,12.85,6/18/2026,Put,409.765,OTM,2026-06-18,0.32306639288158795,0.6123220518684717,0.2701623512441599
TSLA US 06/18/26 P340 Equity,340.0,0.4902423,14.15,6/18/2026,Put,409.82,OTM,2026-06-18,0.32306639288158795,0.5657376224172359,0.28578607788649013
TSLA US 06/18/26 P345 Equity,345.0,0.4869302,15.45,6/18/2026,Put,409.765,OTM,2026-06-18,0.32306639288158795,0.5182419746575042,0.30214472602367953
TSLA US 06/18/26 P350 Equity,350.0,0.4839856,16.65,6/18/2026,Put,409.85,OTM,2026-06-18,0.32306639288158795,0.47152260617781566,0.3186337900781457
TSLA US 06/18/26 P355 Equity,355.0,0.48077260000000005,18.1,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,0.4241340094400126,0.33573404194237955
TSLA US 06/18/26 P360 Equity,360.0,0.4781664,19.85,6/18/2026,Put,409.79,OTM,2026-06-18,0.32306639288158795,0.37639850773869965,0.35331032761201797
TSLA US 06/18/26 P365 Equity,365.0,0.4757606,21.43,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,0.3287373835630087,0.3711770976683015
TSLA US 06/18/26 P370 Equity,370.0,0.4735864,23.05,6/18/2026,Put,409.71,OTM,2026-06-18,0.32306639288158795,0.2801428440635999,0.3896839576585981
TSLA US 06/18/26 P375 Equity,375.0,0.4713646,24.97,6/18/2026,Put,409.84,OTM,2026-06-18,0.32306639288158795,0.23381213751382324,0.40756541317673733
TSLA US 06/18/26 P380 Equity,380.0,0.469668,26.4,6/18/2026,Put,409.75,OTM,2026-06-18,0.32306639288158795,0.18518403216998106,0.42654234648247885
TSLA US 06/18/26 P385 Equity,385.0,0.4669033,28.45,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,0.13904059363628105,0.4447090357453062
TSLA US 06/18/26 P390 Equity,390.0,0.465235,30.51,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,0.09145944396878174,0.4635637650763287
TSLA US 06/18/26 P395 Equity,395.0,0.463662,33.17,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,0.04432730238933468,0.4823217544497197
TSLA US 06/18/26 P400 Equity,400.0,0.4621781,35.25,6/18/2026,Put,409.7727,OTM,2026-06-18,0.32306639288158795,-0.0025688100641784142,0.5010248058178425
TSLA US 06/18/26 P405 Equity,405.0,0.4610547,37.58,6/18/2026,Put,409.798,OTM,2026-06-18,0.32306639288158795,-0.04910377171772495,0.5195817011803432
TSLA US 06/18/26 P410 Equity,410.0,0.4600128,40.18,6/18/2026,Put,409.75,ITM,2026-06-18,0.32306639288158795,-0.09599811488695124,0.5382389651242719
TSLA US 06/18/26 P415 Equity,415.0,0.4587621,42.0,6/18/2026,Put,409.87,ITM,2026-06-18,0.32306639288158795,-0.1409105606140681,0.5560297003847117
TSLA US 06/18/26 P420 Equity,420.0,0.45792720000000003,44.55,6/18/2026,Put,409.67,ITM,2026-06-18,0.32306639288158795,-0.18858024835091847,0.5747890927139406
TSLA US 06/18/26 P425 Equity,425.0,0.45717199999999997,47.98,6/18/2026,Put,409.82,ITM,2026-06-18,0.32306639288158795,-0.23259647888928486,0.5919626191140317
TSLA US 06/18/26 P430 Equity,430.0,0.456535,51.07,6/18/2026,Put,409.735,ITM,2026-06-18,0.32306639288158795,-0.2784313272805791,0.6096593629043888
TSLA US 06/18/26 P435 Equity,435.0,0.4557627,54.07,6/18/2026,Put,409.7668,ITM,2026-06-18,0.32306639288158795,-0.3227918638260345,0.6265735624084459
TSLA US 06/18/26 P440 Equity,440.0,0.4550145,55.95,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.36679278825761463,0.6431132062856375
TSLA US 06/18/26 P445 Equity,445.0,0.4545674,59.0,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.41063309948836013,0.6593292053602311
TSLA US 06/18/26 P450 Equity,450.0,0.4537772,63.9,6/18/2026,Put,409.82,ITM,2026-06-18,0.32306639288158795,-0.4540109443211323,0.6750895251884731
TSLA US 06/18/26 P455 Equity,455.0,0.4534221,65.55,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.4972482021367206,0.6904929830841525
TSLA US 06/18/26 P460 Equity,460.0,0.45303350000000003,69.18,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.5398968499934351,0.7053659148146485
TSLA US 06/18/26 P465 Equity,465.0,0.4509014,65.8,6/18/2026,Put,409.735,ITM,2026-06-18,0.32306639288158795,-0.5840176993295056,0.7203957979317912
TSLA US 06/18/26 P470 Equity,470.0,0.450461,76.5,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.6255101498856184,0.7341818555384321
TSLA US 06/18/26 P475 Equity,475.0,0.45093510000000003,81.9,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.666408741915533,0.7474250618224818
TSLA US 06/18/26 P480 Equity,480.0,0.45116219999999996,84.05,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.7070363497754703,0.7602280555644588
TSLA US 06/18/26 P485 Equity,485.0,0.445983,77.9,6/18/2026,Put,409.84,ITM,2026-06-18,0.32306639288158795,-0.7527621172107181,0.7742035624964259
TSLA US 06/18/26 P490 Equity,490.0,0.4504814,98.15,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.7882463601800164,0.7847236917756404
TSLA US 06/18/26 P495 Equity,495.0,0.44861280000000003,96.0,6/18/2026,Put,409.765,ITM,2026-06-18,0.32306639288158795,-0.8305964455203108,0.7968991782906307
TSLA US 06/18/26 P500 Equity,500.0,0.45056820000000003,101.55,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-0.8670304221940476,0.8070373294246078
TSLA US 06/18/26 P505 Equity,505.0,0.4502081,105.6,6/18/2026,Put,409.79,ITM,2026-06-18,0.32306639288158795,-0.9064801110070654,0.817659106321608
TSLA US 06/18/26 P510 Equity,510.0,0.4484628,110.65,6/18/2026,Put,409.84,ITM,2026-06-18,0.32306639288158795,-0.9471867069867075,0.8282281760956063
TSLA US 06/18/26 P515 Equity,515.0,0.44928260000000003,107.71,6/18/2026,Put,409.7727,ITM,2026-06-18,0.32306639288158795,-0.9847714791436898,0.8376318334763846
TSLA US 06/18/26 P520 Equity,520.0,0.4520852,117.0,6/18/2026,Put,409.75,ITM,2026-06-18,0.32306639288158795,-1.0180710106736612,0.8456778946040437
TSLA US 06/18/26 P525 Equity,525.0,0.4502981,125.5,6/18/2026,Put,409.82,ITM,2026-06-18,0.32306639288158795,-1.0578149904825211,0.8549301013954278
TSLA US 06/18/26 P530 Equity,530.0,0.4475482,126.73,6/18/2026,Put,409.75,ITM,2026-06-18,0.32306639288158795,-1.1006802010644576,0.8644820669017981
TSLA US 06/18/26 P535 Equity,535.0,0.4466959,131.42,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-1.1388165039295037,0.8726101516606859
TSLA US 06/18/26 P540 Equity,540.0,0.4497065,132.87,6/18/2026,Put,409.71,ITM,2026-06-18,0.32306639288158795,-1.1701314112519874,0.8790259552698546
TSLA US 06/18/26 P550 Equity,550.0,0.4471154,141.75,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-1.2467925582593793,0.8937632150718327
TSLA US 06/18/26 P560 Equity,560.0,0.4510611,162.84,6/18/2026,Put,409.7727,ITM,2026-06-18,0.32306639288158795,-1.308640750749142,0.9046719648529697
TSLA US 06/18/26 P570 Equity,570.0,0.4424638,165.5,6/18/2026,Put,409.7727,ITM,2026-06-18,0.32306639288158795,-1.3995126059566034,0.9191703395908308
TSLA US 06/18/26 P580 Equity,580.0,0.4546452,169.77,6/18/2026,Put,409.71,ITM,2026-06-18,0.32306639288158795,-1.4367398444168513,0.924604035557195
TSLA US 06/18/26 P590 Equity,590.0,0.4487644,165.75,6/18/2026,Put,409.755,ITM,2026-06-18,0.32306639288158795,-1.5187902758215657,0.9355923528176797
TSLA US 06/18/26 P600 Equity,600.0,0.4557118,185.68,6/18/2026,Put,409.75,ITM,2026-06-18,0.32306639288158795,-1.5644888200242584,0.9411485917599215
TSLA US 06/18/26 P610 Equity,610.0,0.4495919,183.5,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-1.6465072842190547,0.950170319182421
TSLA US 06/18/26 P620 Equity,620.0,0.45555840000000003,209.55,6/18/2026,Put,409.79,ITM,2026-06-18,0.32306639288158795,-1.6911850825770576,0.9545992704108971
TSLA US 06/18/26 P630 Equity,630.0,0.4594422,224.92,6/18/2026,Put,409.765,ITM,2026-06-18,0.32306639288158795,-1.740591448595939,0.9591223911705219
TSLA US 06/18/26 P640 Equity,640.0,0.45971510000000004,230.2,6/18/2026,Put,409.7727,ITM,2026-06-18,0.32306639288158795,-1.7999112531737225,0.9640626737514401
TSLA US 06/18/26 P650 Equity,650.0,0.47198320000000005,248.0,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-1.8175722352152992,0.9654352307752656
TSLA US 06/18/26 P660 Equity,660.0,0.498665,258.58,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-1.7889460005446043,0.9631882437560944
TSLA US 06/18/26 P670 Equity,670.0,0.5038827,249.34,6/18/2026,Put,409.82,ITM,2026-06-18,0.32306639288158795,-1.8256906460945983,0.9660515635214451
TSLA US 06/18/26 P690 Equity,690.0,0.5364889,265.48,6/18/2026,Put,409.84,ITM,2026-06-18,0.32306639288158795,-1.8290000528396315,0.9663001998354273
TSLA US 06/18/26 P700 Equity,700.0,0.5402529,286.0,6/18/2026,Put,409.82,ITM,2026-06-18,0.32306639288158795,-1.865405661384974,0.9689377177918013
TSLA US 06/18/26 P740 Equity,740.0,0.5884394000000001,302.65,6/18/2026,Put,409.84,ITM,2026-06-18,0.32306639288158795,-1.9049181609034203,0.9716046449338461
TSLA US 06/18/26 P750 Equity,750.0,0.603679,303.65,6/18/2026,Put,409.765,ITM,2026-06-18,0.32306639288158795,-1.9050353923282386,0.971612264680942
TSLA US 06/18/26 P770 Equity,770.0,0.6241675999999999,331.9,6/18/2026,Put,409.84,ITM,2026-06-18,0.32306639288158795,-1.9276214773347204,0.9730488872773636
TSLA US 06/18/26 P780 Equity,780.0,0.6365446,362.0,6/18/2026,Put,409.71,ITM,2026-06-18,0.32306639288158795,-1.9336480926426824,0.9734217950314628
TSLA US 06/18/26 P800 Equity,800.0,0.6672343,369.05,6/18/2026,Put,409.75,ITM,2026-06-18,0.32306639288158795,-1.9282520885952652,0.9730881109710935
TSLA US 06/18/26 P900 Equity,900.0,0.7605524,455.1,6/18/2026,Put,409.798,ITM,2026-06-18,0.32306639288158795,-2.0136389577187335,0.9779762734330909
TSLA US 07/17/26 C5 Equity,5.0,3.214572,398.11,7/17/2026,Call,409.75,ITM,2026-07-17,0.4024640657084189,1.1468284700397355,0.8742737398924207
TSLA US 07/17/26 C55 Equity,55.0,1.3509039999999999,372.59,7/17/2026,Call,409.83,ITM,2026-07-17,0.4024640657084189,1.9290769865402113,0.9731393472457339
TSLA US 07/17/26 C70 Equity,70.0,1.2551569999999999,379.11,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,1.8362282846373486,0.9668380494401669
TSLA US 07/17/26 C100 Equity,100.0,1.073865,342.08,7/17/2026,Call,409.82,ITM,2026-07-17,0.4024640657084189,1.747589521248316,0.9597324344338964
TSLA US 07/17/26 C105 Equity,105.0,1.029469,310.86,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,1.7768152274317386,0.9622006771746753
TSLA US 07/17/26 C110 Equity,110.0,1.022006,304.61,7/17/2026,Call,409.7727,ITM,2026-07-17,0.4024640657084189,1.722820718954305,0.9575395246000298
TSLA US 07/17/26 C115 Equity,115.0,0.985677,301.95,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.7388020452428132,0.9589652056334284
TSLA US 07/17/26 C120 Equity,120.0,0.9579329,291.97,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,1.736852877618801,0.9587934285955205
TSLA US 07/17/26 C125 Equity,125.0,0.9342151,292.56,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.7274429489652594,0.9579559285645424
TSLA US 07/17/26 C130 Equity,130.0,0.9358409000000001,285.7,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.6573496920480406,0.9512756019118362
TSLA US 07/17/26 C135 Equity,135.0,0.9115694999999999,316.0,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.6518201845799882,0.9507143936630672
TSLA US 07/17/26 C140 Equity,140.0,0.8926317,276.8,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.6347849575281967,0.9489529323835819
TSLA US 07/17/26 C150 Equity,150.0,0.82075,294.41,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.6930547154927578,0.9547774735714086
TSLA US 07/17/26 C165 Equity,165.0,0.747822,276.73,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.7057849275515204,0.9559759347960581
TSLA US 07/17/26 C170 Equity,170.0,0.7334568,245.53,7/17/2026,Call,409.71,ITM,2026-07-17,0.4024640657084189,1.6837769680450692,0.95388761001682
TSLA US 07/17/26 C180 Equity,180.0,0.7447511,263.61,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.5306081873455009,0.9370668714838576
TSLA US 07/17/26 C185 Equity,185.0,0.7384698000000001,264.6,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.4891449641872347,0.9317754001952812
TSLA US 07/17/26 C190 Equity,190.0,0.7327822,222.0,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.4469592181900688,0.9260458270527842
TSLA US 07/17/26 C195 Equity,195.0,0.7157449,220.25,7/17/2026,Call,409.82,ITM,2026-07-17,0.4024640657084189,1.435251348333266,0.9243922569469385
TSLA US 07/17/26 C200 Equity,200.0,0.6947348999999999,217.56,7/17/2026,Call,409.7727,ITM,2026-07-17,0.4024640657084189,1.434480440231608,0.9242823965327025
TSLA US 07/17/26 C210 Equity,210.0,0.663596,206.57,7/17/2026,Call,409.7799,ITM,2026-07-17,0.4024640657084189,1.4061573821241868,0.9201613019228344
TSLA US 07/17/26 C220 Equity,220.0,0.6390093,199.8,7/17/2026,Call,409.735,ITM,2026-07-17,0.4024640657084189,1.3611343334341852,0.9132643793144097
TSLA US 07/17/26 C230 Equity,230.0,0.6316593,191.35,7/17/2026,Call,409.82,ITM,2026-07-17,0.4024640657084189,1.2712517819827804,0.8981804549211146
TSLA US 07/17/26 C240 Equity,240.0,0.5923574,185.5,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.2679614357462852,0.8975941386537052
TSLA US 07/17/26 C250 Equity,250.0,0.575826,169.8,7/17/2026,Call,409.735,ITM,2026-07-17,0.4024640657084189,1.2028326608820736,0.885479458459155
TSLA US 07/17/26 C260 Equity,260.0,0.5610533,160.25,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,1.1342393176363672,0.871652912164609
TSLA US 07/17/26 C270 Equity,270.0,0.555411,154.05,7/17/2026,Call,409.82,ITM,2026-07-17,0.4024640657084189,1.042402413423048,0.8513874259797689
TSLA US 07/17/26 C280 Equity,280.0,0.5402901,141.24,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,0.9750438130993505,0.8352307362566159
TSLA US 07/17/26 C290 Equity,290.0,0.5293137,131.13,7/17/2026,Call,409.83,ITM,2026-07-17,0.4024640657084189,0.8980298880639425,0.8154151922457462
TSLA US 07/17/26 C300 Equity,300.0,0.5180158,125.25,7/17/2026,Call,409.7727,ITM,2026-07-17,0.4024640657084189,0.8212755565681631,0.7942553362367727
TSLA US 07/17/26 C310 Equity,310.0,0.5099573000000001,117.28,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,0.7382429622671458,0.7698165899916176
TSLA US 07/17/26 C320 Equity,320.0,0.5059438,108.58,7/17/2026,Call,409.82,ITM,2026-07-17,0.4024640657084189,0.6479082110671296,0.7414778401842121
TSLA US 07/17/26 C330 Equity,330.0,0.49887459999999995,103.45,7/17/2026,Call,409.84,ITM,2026-07-17,0.4024640657084189,0.5645309045124645,0.7138035630523398
TSLA US 07/17/26 C340 Equity,340.0,0.4900346,93.3,7/17/2026,Call,409.79,ITM,2026-07-17,0.4024640657084189,0.48395317517489966,0.6857904495685434
TSLA US 07/17/26 C350 Equity,350.0,0.4850374,88.9,7/17/2026,Call,409.84,ITM,2026-07-17,0.4024640657084189,0.39831757078765356,0.6548019449311738
TSLA US 07/17/26 C360 Equity,360.0,0.4823006,77.95,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,0.30965063810845483,0.6215866780327037
TSLA US 07/17/26 C370 Equity,370.0,0.47797710000000004,75.4,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,0.22484940571831497,0.5889517851001196
TSLA US 07/17/26 C380 Equity,380.0,0.474514,68.15,7/17/2026,Call,409.765,ITM,2026-07-17,0.4024640657084189,0.1401059867761645,0.5557118747556202
TSLA US 07/17/26 C390 Equity,390.0,0.4711155,63.55,7/17/2026,Call,409.798,ITM,2026-07-17,0.4024640657084189,0.05663930709696874,0.5225837388743654
TSLA US 07/17/26 C400 Equity,400.0,0.4673057,56.15,7/17/2026,Call,409.74,ITM,2026-07-17,0.4024640657084189,-0.026350291927927507,0.4894889708307293
TSLA US 07/17/26 C410 Equity,410.0,0.4660575,51.95,7/17/2026,Call,409.798,OTM,2026-07-17,0.4024640657084189,-0.10866412372385192,0.4567344492121386
TSLA US 07/17/26 C420 Equity,420.0,0.46482349999999995,47.26,7/17/2026,Call,409.8638,OTM,2026-07-17,0.4024640657084189,-0.18934291765675662,0.4249120301036667
TSLA US 07/17/26 C430 Equity,430.0,0.4632458,43.65,7/17/2026,Call,409.8638,OTM,2026-07-17,0.4024640657084189,-0.2690526363767295,0.39394458877053584
TSLA US 07/17/26 C440 Equity,440.0,0.4623138,38.5,7/17/2026,Call,409.735,OTM,2026-07-17,0.4024640657084189,-0.34845917049391223,0.3637476859257579
TSLA US 07/17/26 C450 Equity,450.0,0.46185299999999996,35.01,7/17/2026,Call,409.69,OTM,2026-07-17,0.4024640657084189,-0.42558843395336343,0.33520388480744645
